"SITEID_07","ECO3","ln_phyDen","ln_phySR","ln_phySRr","ln_zpDen","ln_zpSR","ln_zpSRr","ln_NTL","ln_PTL","Lat","ln_DOC","ln_Silica","pH","ln_Temp","ln_Sol","ln_Cond","WOmni","WOmni2","Omni","Omni2","WOmni_n","WOmni2_n","Omni_n","Omni2_n"
"NLA06608-0013",84,0.322955348255346,1.46623673133592,1.20535050008524,-0.795938747391764,2.10192094489154,2.19238761058251,-0.434687730303216,-0.0206195069825659,-0.130276586052925,-0.186567936294763,-0.277151680081048,-3.11598400807373,0.699429154992819,-0.176279937786217,-1.14385493201607,0.376362820718248,-0.0458359680804119,1.15639981983309,0.168056985490612,0.301813471502591,0.0910913715804451,0.444444444444444,0.197530864197531
"NLA06608-0014",46,-0.761099820956782,1.15423428874428,0.834960808147345,-0.958127180492989,1.01183667859354,-0.322439920146844,1.82211590378858,1.14514606219761,1.43338077095563,2.39003979463565,0.401823586313827,1.81119114866031,0.165176894995129,-0.694182619839638,2.74195200372469,-0.783905779336617,-0.542753161632737,1.89639509186002,1.29079264596506,0.0341726618705036,0.00116777081931577,0.555555555555556,0.308641975308642
"NLA06608-0015",24,1.9301531405088,0.00289007662102084,0.0293755234808639,0.613459402267834,1.78526377405654,1.57581559699526,-0.243017981120232,0.8439764621806,-1.51620191196363,-0.46988687505037,1.16901941420999,0.457860372277359,0.479157538757834,0.691268421620369,0.906492338022299,-0.739696437772193,-0.538327007609031,1.52639745584656,0.661387238317635,0.0443704936217415,0.00196874070423701,0.5,0.25
"NLA06608-0016",44,1.02389554798493,2.05682477524261,2.04877529822101,0.225341981464024,1.78526377405654,1.38643627655553,-0.203494057868816,-1.00054745314735,0.0797797091343584,-0.211809713827346,0.329297791985531,0.61552997729285,0.479157538757834,0.777096710889544,1.1707824616429,-0.416516287574797,-0.471059267782097,1.24889922883646,0.278632502932955,0.118918918918919,0.0141417092768444,0.458333333333333,0.210069444444444
"NLA06608-0019",42,1.81394314445832,1.20943464767437,0.831152157658705,-0.835102574612527,0.52166907478822,0.0844742040349587,2.32499309765608,2.1127520687579,1.14135519307057,2.49329574791543,1.33108002449396,0.510416907282524,0.377071251337143,-0.504281508146058,2.02347004317092,-0.0115334261931295,-0.300056050725225,-0.0275926154099986,-0.496174783162793,0.212336892052195,0.0450869557263853,0.266666666666667,0.0711111111111111
"NLA06608-0020",54,1.191999968946,0.979717355996486,0.953181215814649,0.639982111119955,1.42626748252355,1.61748803674086,-0.00354168049626527,0.0232691362725353,-0.242886853008973,-0.128075675335458,-1.3622403080068,0.549834308536395,-1.02943434244321,0.0544886348082819,-0.0216815671701864,-0.331319303253059,-0.443095910823968,3.27067202562433,4.8199360257565,0.138571428571429,0.0192020408163265,0.761904761904762,0.580498866213152
"NLA06608-0021",83,1.36783385778531,-0.301832567166436,-0.259746096608606,0.503629423395505,0.695179507758544,-0.560032067842293,-0.419982987590316,-0.902487116642156,0.426236175334454,-0.778730140017055,-0.289109737000821,0.418442971023488,-1.05567468207123,-0.540521854810998,0.379667967257869,-0.808298574338336,-0.544703284940206,-0.138591906214038,-0.487007055193341,0.0285459411239964,0.000814870754654671,0.25,0.0625
"NLA06608-0023",29,0.324029398205124,1.03945527684804,1.03626330791316,-1.02760003153662,0.858167506160449,0.745539582057998,-0.525330443319179,-0.559613648317552,-1.88592193402464,-0.438647087811265,-0.0470533559636262,0.195077697251545,1.22510321378793,-0.827282278606115,-0.169038057700644,-0.794257390118498,-0.543623476235589,0.54699194875209,-0.347852539799398,0.0317848410757946,0.00101027612221352,0.352941176470588,0.124567474048443
"NLA06608-0024",35,0.275330901094495,0.722915272334942,0.646384830389281,-0.560608069242584,0.695179507758544,0.287731790107954,0.330027307961155,0.121329472777726,-1.69225961473024,0.456629716903732,0.572810375612763,-0.42246158905912,0.813561039938502,-1.01856387713819,-0.145237291322853,-0.601751381188529,-0.517127928025112,1.52639745584656,0.661387238317635,0.0761904761904762,0.00580498866213152,0.5,0.25
"NLA06608-0025",45,0.247819639309304,1.03945527684804,1.01430502028661,-0.0910412846238898,1.55133554904139,1.75955672747617,-1.07738935513253,-0.675594409682991,-1.07972418941817,-0.58613512631877,0.175594603015627,-0.501296391566865,-0.19174138909212,-0.428540037160319,-0.710705727223361,-0.642845918542156,-0.524613506525805,1.82912279440303,1.16623400661277,0.066711140760507,0.00445037630156818,0.545454545454545,0.297520661157025
"NLA06608-0029",63,0.914018031764546,1.09759999505924,0.812042879296616,-0.282385348445986,1.01183667859354,1.30908652429136,1.17946001872472,1.36435900167443,-0.372617360885512,-0.366840588099954,-0.566545592205214,-0.842913869100424,0.632288662310839,-0.0239824074821503,-0.329366474654367,1.18577434246039,0.769590409488987,3.37638563591389,5.16916582475871,0.48852157943067,0.238653333569437,0.777777777777778,0.604938271604938
"NLA06608-0031",70,0.669265244853188,0.508286606386925,0.54409468090792,-0.325352038049614,1.01183667859354,1.00888550896538,-0.331800684868271,0.0643242202163072,-0.169628573275805,-0.454165021004353,-0.0556578006884347,0.352747302267033,-0.288276614454193,-0.0568746905407591,0.359688302330072,-0.667787155988801,-0.528672400969289,1.52639745584656,0.661387238317635,0.0609579100145138,0.00371586679333756,0.5,0.25
"NLA06608-0033",77,1.11564046771342,1.46623673133592,1.48621908286722,0.266548741410712,0.695179507758544,-1.19468333971996,0.302047789086898,0.534398983252769,1.32917675812215,0.707148288645212,0.64171798845337,-0.619548595328482,-0.0234362524920592,-1.32032682968682,-0.521543325125166,-0.909913060382171,-0.549062163991558,-0.971086587244337,-0.0278834950314395,0.0051063829787234,2.60751471253961e-05,0.125,0.015625
"NLA06608-0036",72,0.693379160132711,1.26327189451486,1.20313883746588,0.784848635323075,1.42626748252355,1.37597870567587,-1.16390198382292,-0.817543389443283,-0.626970650778887,-0.381449022052647,-0.888073773535471,0.287051633510581,0.940636917226708,0.363147848613281,-0.373805348785734,-0.803859570436042,-0.544374445326676,1.36782704041222,0.433297723250495,0.0295698924731183,0.000874378540871777,0.476190476190476,0.226757369614512
"NLA06608-0037",58,0.490829182790055,1.78146685433391,1.56009521647863,1.94219933627067,1.29509617025121,0.316119861438099,-0.884416594718959,-0.461553311812361,0.212409309454694,-0.60370395709123,-1.45846397561477,-1.13197481162882,-0.683196283379603,-0.0595154717222569,-0.604108059852942,-0.6579143071181,-0.527109453247955,1.19339958343444,0.211266628806397,0.0632352941176471,0.00399870242214533,0.45,0.2025
"NLA06608-0038",58,-0.641261380553883,1.20943464767437,1.007721430388,1.90811059595028,0.695179507758544,0.91448573990442,-1.27694477240457,-1.25847719427308,0.829187148966632,-0.643288243270534,-0.178166688828184,-0.514435525318156,-0.861032063266722,-1.4929607121311,-0.973749105669533,0.213859008818433,-0.163107615373897,1.11015011533141,0.115958488210543,0.264328485885372,0.0698695484504534,0.4375,0.19140625
"NLA06608-0041",69,-0.364968166938361,0.582202082084742,0.609613004844183,-0.79036300026137,-0.0782475877044475,0.60467639625688,-0.230986907662197,-2.14034480393267,-0.477861140166342,-1.8034271217266,-0.437983487170871,-0.842913869100424,-0.521977348806267,-0.05756957883102,-0.728914111441593,-0.908334726428483,-0.549040884606799,-0.693588360234237,-0.257466956338547,0.00547045951859956,2.99259273446366e-05,0.166666666666667,0.0277777777777778
"NLA06608-0042",17,-0.950418603362944,0.855094996833407,0.883091955224151,-1.31484753925557,1.29509617025121,1.6570824271396,-0.922885691131325,-0.376609584613488,0.761681699854748,-0.191573867767261,-0.014185342660221,-1.84805760107417,-2.67805423923859,1.23695716540152,-1.73405810877737,-0.720578360136157,-0.536056955709002,-0.138591906214038,-0.487007055193341,0.0487804878048781,0.00237953599048186,0.25,0.0625
"NLA06608-0043",56,0.450277636974793,2.36636221167422,2.31257149966238,0.663594112932004,1.15719524595381,1.27427650342446,0.0571790131664475,-0.742617712021616,0.183844476413379,0.304350859644194,-0.309809865292318,0.61552997729285,-1.52932502057246,0.0259493858952738,0.512088850265783,-0.487184416394317,-0.491015265431169,2.05218357018148,1.59651491378503,0.10261780104712,0.0105304130917464,0.578947368421053,0.335180055401662
"NLA06608-0044",44,2.52228819682158,2.36636221167422,2.31477896645806,-0.40948998964368,0.858167506160449,0.486535998097951,1.81315422854971,1.93001267450371,0.353216801188291,1.30617620713497,-0.450991461351135,0.865173518567373,0.625146042292794,0.863484709788659,0.162490419485442,0.17227759559423,-0.190619820230255,4.07285177429218,7.74763987330048,0.254736842105263,0.0648908587257618,0.882352941176471,0.778546712802768
"NLA06608-0045",45,1.23001723684888,1.09759999505924,-0.113878085378753,0.0288897518379657,1.42626748252355,0.272153254481404,0.0615801203970832,0.397179638763706,-0.663601978789898,-0.186567936294763,1.14431838150985,-0.645826862831064,0.841203968456934,0.119177834701164,-0.564995552720244,-0.165010584706423,-0.376211313286965,3.27067202562433,4.8199360257565,0.176934097421203,0.0313056748302559,0.761904761904762,0.580498866213152
"NLA06608-0048",73,1.51934456767023,0.0956827067453098,-0.623115633631247,-0.384827503715855,0.858167506160449,0.801672352670423,0.22887334349869,0.855542835613013,-0.764238321595964,-0.191573867767261,-0.0561988647144548,0.589251709790269,1.26704603883638,0.0480145688201013,0.0116836150217953,2.89752998337265,3.76300708404555,4.85637617996775,11.2247414806787,0.883374689826303,0.780350842625717,1,1
"NLA06608-0049",11,0.39980442557825,-0.413667219781573,-0.317817814268666,-0.0179040794627811,-0.851674683167439,-2.48488389433513,-0.819245803050719,-0.41766466855726,0.8818490219734,-1.30552621532386,0.380539237590665,-0.133400646530724,-0.552986556508523,0.99690151156989,-0.652250997535452,-0.288342935558942,-0.427370540361436,0.41640454780616,-0.410378055702243,0.148484848484848,0.0220477502295684,0.333333333333333,0.111111111111111
"NLA06608-0050",58,1.70708642686723,0.979717355996486,1.00049048845506,1.23921010699468,1.15719524595381,0.88427951811611,-0.659381677894997,-0.376609584613488,0.560329246432132,-0.102193496594787,0.0669960580888547,-1.26336614914173,-1.00539698496807,-0.885304174441377,-1.60702226420759,-0.59940086429921,-0.516669743158704,0.299563189065066,-0.451953892022742,0.0767326732673267,0.00588790314675032,0.315789473684211,0.0997229916897507
"NLA06608-0053",83,-0.0609212399399586,0.979717355996486,1.02295502159469,-0.743679898839197,0.52166907478822,1.0266762644266,-0.857037133282017,0.00170324003976646,0.582643346533871,-0.795232689605606,-0.217595766999396,0.0111298247334738,0.0977054328240199,-0.618856341889939,-0.0875291878234256,-0.698243142421187,-0.533132668398229,0.86040171102232,-0.12863310530032,0.0539325842696629,0.00290872364600429,0.4,0.16
"NLA06608-0057",45,2.03550143955827,1.36711522095838,0.923263992536553,-0.250168547876556,0.858167506160449,0.614621889195798,1.00707979142921,1.28491026701039,-1.12735193778687,0.657617691275843,-0.948890031996807,-0.672105130333645,0.594266265158254,0.216999311257963,-0.246781753157639,1.23919054244773,0.836955291380888,3.68108957145439,6.23792133688718,0.500843170320405,0.250843881256594,0.823529411764706,0.678200692041522
"NLA06608-0061",81,1.85322150237143,1.82299759032832,1.80973261645426,-1.77977800727772,0.336183216225558,0.864779118173526,-0.207373150827593,-0.250766098343691,-1.26984191366275,0.102675603589972,0.989506792983041,0.641808244795431,-0.322807412856154,1.98277797650772,0.939822235868199,-0.179665102207801,-0.382758407347434,0.0992637169374753,-0.491656149086449,0.173553719008264,0.0301208933815996,0.285714285714286,0.0816326530612245
"NLA06608-0062",42,0.499792726063312,1.82299759032832,1.53297121806261,-0.328639628287443,0.336183216225558,-0.0243968583768315,1.4610497293736,1.05551145170057,1.33108561575154,1.94834736595715,0.858467385903379,1.27248666485739,0.128035771161936,-0.785458525566728,2.12940233200526,-0.465848225323911,-0.48529961837646,1.05068620954353,0.0520988804662292,0.107539450613676,0.0115647334382913,0.428571428571429,0.183673469387755
"NLA06608-0064",42,1.19248874982815,1.46623673133592,1.21060261109612,-0.777969631284345,-0.851674683167439,-0.468114497919247,1.6242149778324,2.70961636151438,1.64406605820462,2.1458240507111,1.21637625549392,0.904590919821245,-1.57978151182895,0.0404341670307243,1.81161689510852,-0.388496587606808,-0.462333710390428,1.89639509186002,1.29079264596506,0.125382262996942,0.0157207118742343,0.555555555555556,0.308641975308642
"NLA06608-0065",15,0.409663986792343,2.01955382122773,1.91922128730806,0.161417596939309,1.42626748252355,1.03355236251876,-2.04231659046905,-2.14034480393267,1.65766696719732,-1.74689302008185,0.00343481976109744,0.516986474158168,-1.17408784490852,-0.143204250769679,-0.0888616014862771,-0.207331221435251,-0.39477433237458,2.63639036388696,2.95782892572109,0.167171935902988,0.0279464561535528,0.666666666666667,0.444444444444444
"NLA06608-0066",69,0.838507670972086,1.90375859038217,1.72174200059697,-0.270164068353015,1.89501283274388,1.82093569267408,0.0861411690729012,-0.902487116642156,-0.171208015707789,-1.47624490485152,-0.618479372670324,-0.856053002851715,-1.21237658361113,-0.282842618146718,-0.487606410158802,-0.609139269964085,-0.518546890148398,0.86040171102232,-0.12863310530032,0.074486301369863,0.00554820909176206,0.4,0.16
"NLA06608-0068",21,-0.803047908563002,1.41723921504274,1.43408954265505,0.461573728958589,-0.312175812719597,-2.18912097200676,-1.21874019876042,-2.14034480393267,-0.557920371701412,-1.92520155315008,0.253209689835128,-0.146539780282014,-3.25688811901434,1.5780766647421,-0.109138968877778,1.88568461982129,1.78531662058878,1.82912279440303,1.16623400661277,0.649970879440885,0.422462144121158,0.545454545454545,0.297520661157025
"NLA06608-0069",75,0.564194583651939,0.790006649453103,0.80901454139513,-0.581092153593728,1.67084316145659,1.60750848450276,-0.349696251748527,0.190167706486104,-2.3854418878172,1.02984260871926,-0.970510728938183,-1.0137226078672,1.41573894477104,-0.639247731067164,-0.307591365876731,-0.318631178330453,-0.438566229830831,2.82943260876355,3.48222431415933,0.141498216409037,0.0200217452469386,0.695652173913043,0.483931947069943
"NLA06608-0071",73,0.871554835563326,0.508286606386925,0.306121266166165,-1.4747792350636,-1.16833185400244,-1.06413153582037,1.30537401855643,1.68205963581173,-1.78281099879365,0.43082005305053,0.876693770070837,0.976856155453346,1.34324762835257,-0.604021209913011,0.0740897199291411,2.4174580557343,2.74962428289803,2.35889213687686,2.26890509199051,0.772635814889336,0.596966102449708,0.625,0.390625
"NLA06608-0072",29,-0.0910357872921208,0.431777081940147,0.450568676493967,0.0462968097433863,0.52166907478822,-0.752140076202248,0.989636781967396,1.14150059082509,-1.66926181895612,0.591696754701486,0.357282769191947,1.24620839735481,0.569033434617396,-0.585575219325506,0.0123492268927218,1.94858015127582,1.89069899501331,1.74839603745464,1.02270146432764,0.66447908121411,0.441532449371148,0.533333333333333,0.284444444444444
"NLA06608-0073",13,-1.95712657211962,-1.24106757534771,-1.53399610348761,0.929151205122337,-1.94175894946543,-1.8256728470713,0.523853342246804,3.23551331596923,-0.21969411345861,1.6509014418671,0.302359879471401,1.89002595116805,-2.22531390439122,2.90356932398805,3.5737750594675,1.22554638255176,0.81958864454181,0.41640454780616,-0.410378055702243,0.497695852534562,0.247701161630105,0.333333333333333,0.111111111111111
"NLA06608-0076",40,1.24640327657905,1.36711522095838,1.18133999442179,0.413632962296101,1.29509617025121,0.633342471920687,-0.314236536496254,-0.118679843487757,-0.241646572963201,-0.11154054317153,-1.37779505346142,0.47099950602865,0.830593287330721,-0.526070555116657,0.106008645602007,1.9462913499881,1.88682328780719,0.86040171102232,-0.12863310530032,0.663951120162933,0.440831089965613,0.4,0.16
"NLA06608-0077",58,1.71964388051339,1.15423428874428,0.975724077752403,1.12275920852461,1.55133554904139,1.20657566092418,0.832645777177264,0.883570849699357,0.0592499413518768,0.309311817173033,0.414079125871507,0.694364779800592,0.657174122777946,-0.169405141707296,0.2503865878227,-0.40495197248436,-0.467514001423237,2.43457347151597,2.44920244090019,0.121586475942783,0.0147832711321849,0.636363636363636,0.40495867768595
"NLA06608-0078",46,1.54698087604247,2.09346929692555,1.56452144424576,0.93612459886936,1.15719524595381,-0.338330902332958,1.92947031427619,0.923425196844634,1.50158801766198,2.6160219990501,1.56789783342314,1.5352693398832,-0.0354956688248137,-0.99227530678267,1.67546065225176,-0.369040918565363,-0.456003471164719,1.35113541773492,0.410742210061849,0.12987012987013,0.0168662506324844,0.473684210526316,0.224376731301939
"NLA06608-0079",21,0.591912765536022,0.979717355996486,0.450887168334643,0.0691811094170685,0.336183216225558,0.287409963164545,-1.73967201571098,-1.25847719427308,-0.127974061348867,-1.35755249363914,0.807432037746474,0.0242689584847643,-3.73392764236971,1.79572353278998,-0.716077506417098,-0.632642628489632,-0.52284760281844,-0.85215877566858,-0.135648930438952,0.0690647482014388,0.00476993944412815,0.142857142857143,0.0204081632653061
"NLA06608-0080",73,0.265458753191939,0.918296457279579,0.855647575346277,-1.35532362394008,0.136945518982146,-0.722611614664036,0.430396140365463,0.789155984566687,-1.29481600169906,-0.0409417733608568,0.307158187176705,0.589251709790269,1.13144077977034,-0.343729640198166,0.463760763668993,1.35504536676955,0.988829789681627,3.83176734177661,6.80052848463779,0.527567567567568,0.27832753834916,0.846153846153846,0.715976331360947
"NLA06608-0081",2,1.02824844061676,0.352484790406853,0.282882969787661,-0.491579034779874,0.336183216225558,-0.277823441953966,0.18877492650893,-0.174030652948633,1.5111977512195,0.574632936768247,0.617532852479541,-0.92174867160817,-1.92986625575536,-3.0863335826938,-0.948942333336286,1.06220999139712,0.620189530130529,2.95353119475564,3.83889568417212,0.460018814675447,0.211617309855403,0.714285714285714,0.510204081632653
"NLA06608-0083",42,0.754062308955602,2.26798622967334,1.94362375926835,0.84515908780223,1.29509617025121,-0.559272197979058,1.7699340148467,0.348222179736891,1.05861866736773,2.31774305487534,-0.717382026451546,1.1148170598419,0.236571913879323,-0.247359269772635,2.21141852569412,-0.802868854031467,-0.544299471753888,1.52639745584656,0.661387238317635,0.0297984224364592,0.000887945979701678,0.5,0.25
"NLA06608-0085",12,1.04088845017176,-0.301832567166436,-1.35064923981165,-0.38817966170394,0.336183216225558,-0.187058103919561,0.907511996333919,1.69750051557794,0.563200887609477,0.768279697295363,0.984466523378001,0.300190767261871,0.351401488599203,1.78079219893803,-0.0227268843490471,-0.683421959135275,-0.531030247305306,1.05068620954353,0.0520988804662292,0.0573514077163712,0.00328918396704944,0.428571428571429,0.183673469387755
"NLA06608-0086",3,1.68889744325979,0.722915272334942,0.690607786521436,0.139965988596021,1.01183667859354,1.40687873636432,-0.707536025097923,-0.234660604853196,0.992100469236945,-0.936150183445092,0.793122849534694,0.760060448557047,-0.977910627276612,-1.33899351706265,-0.518147031114598,-0.455244061318494,-0.482359331525295,1.52639745584656,0.661387238317635,0.109985528219971,0.012096816417826,0.5,0.25
"NLA06608-0089",45,1.90233428791698,1.09759999505924,1.03393312068394,-0.808005575768412,0.52166907478822,0.802753231447854,-0.569840048830305,0.121329472777726,-0.965930136327015,-1.29286561171414,0.709795628612815,-0.750939932841389,0.0390647994963192,-0.428540037160319,-0.935298459477242,-0.864313059909274,-0.547857135674644,0.41640454780616,-0.410378055702243,0.015625,0.000244140625,0.333333333333333,0.111111111111111
"NLA06608-0090",17,-0.74558884341606,1.03945527684804,1.02598825826782,0.334105146447427,0.336183216225558,0.426498645317677,-0.83042593533581,-0.614964457778428,0.457831986251856,-0.0299351099327645,-0.669358685063424,-1.11883567787753,-2.07072018064903,0.849817237919086,-1.38471682456551,-0.0743893014183492,-0.332919936279861,3.42924244105867,5.3479462902237,0.197837837837838,0.0391398100803506,0.785714285714286,0.61734693877551
"NLA06608-0091",54,2.23868036190729,2.01955382122773,1.5898093021257,0.158480066734456,0.136945518982146,0.731485786779118,1.14038633849448,1.12670613300993,0.147251938235396,0.312607730762892,-0.568683925814847,1.33818233361384,1.00432658688904,-0.110636830690815,0.291532113368232,0.552675031432276,0.0989654181636898,1.27024524629877,0.30535769768137,0.342483660130719,0.117295057456534,0.461538461538462,0.21301775147929
"NLA06608-0099",53,-0.793363466876309,-1.07949013290066,-0.959678529547436,0.812813319671188,1.55133554904139,1.44561331927068,-0.00983315899834612,-1.00054745314735,0.491402299131461,0.0194307539615545,0.00376804991411286,0.733782181054466,-1.17236503922861,-0.58528495431355,0.69216325688601,-0.615410350859838,-0.519726165521786,0.0127707630641976,-0.496472114672221,0.0730397422126745,0.00533480394249395,0.272727272727273,0.0743801652892562
"NLA06608-0101",58,-0.562407486063338,-1.24106757534771,-1.11570125501023,1.69009897161493,-1.52732814553543,-1.44042565052764,-2.14899486109734,-2.14034480393267,0.276996768511823,-1.86276568953066,-2.31843127733331,-3.53643628811503,-0.062531189955701,-0.19186781329119,-1.96804922435505,-0.932050102331088,-0.549206255073559,-1.80358126827463,1.12012053640872,0,0,0,0
"NLA06608-0104",27,0.691005783234469,1.20943464767437,1.22033460391113,-0.456127995303529,1.29509617025121,0.337355414195136,0.542546744218039,0.80175308954557,-0.59157443083591,0.191479645382749,-1.03538118392099,0.405303837272197,0.789275114433544,0.263113080193278,0.251594242786157,1.4817902708128,1.16402117929171,2.85838894549503,3.5640784304078,0.556803995006242,0.310030688854911,0.7,0.49
"NLA06608-0105",19,0.591863139593263,1.26327189451486,1.14101925203822,0.282766266792453,1.01183667859354,0.721414992398526,-0.552903225429519,0.281198877398266,-0.476253848623466,-0.680447002563295,1.21205288111017,0.536695174785104,-0.262935825408247,1.66695362867885,0.589134617546764,0.130852200960165,-0.217017732724285,1.15639981983309,0.168056985490612,0.245181187355436,0.0601138146330212,0.444444444444444,0.197530864197531
"NLA06608-0107",56,-0.298653390482541,1.73912964608458,1.75700509697998,0.356955572153557,-0.568415191509772,-0.316129424588532,-0.147134692795608,-1.44148125797714,0.203093384017077,0.275843456463153,-0.809356766656766,0.287051633510581,0.66000698696931,0.0259493858952738,-0.0410825620332706,-0.914319342760551,-0.549113816633472,-1.1375855234504,0.146606873554332,0.00408997955010225,1.67279327202546e-05,0.1,0.01
"NLA06608-0110",50,-0.648320828275964,0.352484790406853,0.412711026629159,-0.64147258661663,0.695179507758544,0.590917173583349,-0.201560444749932,-0.559613648317552,1.24138243603699,0.0444003394177314,-0.795714701604436,0.720643047303176,0.0893878719254905,-0.947789203525673,0.123406990593737,-0.853938918277104,-0.547412247100844,-1.38733392775949,0.460008461778859,0.018018018018018,0.000324648973297622,0.0625,0.00390625
"NLA06608-0111",61,0.0967381750458248,0.431777081940147,0.477761085658538,-0.251572671592292,-0.568415191509772,-2.53600918712313,-0.541777738253498,-1.00054745314735,0.100696977402673,-0.466725932983215,-1.06174414738318,-0.0677049777742702,-0.191617984430779,0.038641746952194,0.435262697572305,-0.859624815923039,-0.547663921298746,0.194405966198081,-0.477769947300189,0.0167064439140811,0.000279105268254339,0.3,0.09
"NLA06608-0112",72,0.737759265746841,0.352484790406853,0.414047443317597,0.636471607784036,0.336183216225558,0.54849555693324,0.696773835524622,0.763187766171834,-0.321563972954945,0.244899941771825,-1.07353169446244,1.16737359484706,0.416745300093247,-0.0323011810963246,-0.0898147856666564,0.37316258605483,-0.048295333876104,0.0992637169374753,-0.491656149086449,0.301075268817204,0.0906463174933518,0.285714285714286,0.0816326530612245
"NLA06608-0113",58,-0.922376323914711,-1.4155845080955,-1.28352742542626,1.13360129963148,-0.0782475877044475,0.567524666147265,-1.10202546509652,-0.742617712021616,0.813482438568308,-0.476233923763538,-1.40990538400035,0.234495098505417,-1.46884261119754,-1.22589009213418,-0.395333014375345,0.604706256157677,0.145190949667537,0.41640454780616,-0.410378055702243,0.354485776805252,0.125660165957223,0.333333333333333,0.111111111111111
